ticker,tier,bucket,listing,quarter,year,era,split,n_bars,stock_e1_x60,qqq_e1_x60,hedged_e1_x60,stock_e1_x90,qqq_e1_x90,hedged_e1_x90,stock_e1_x120,qqq_e1_x120,hedged_e1_x120,stock_e1_x180,qqq_e1_x180,hedged_e1_x180,stock_e1_x250,qqq_e1_x250,hedged_e1_x250,stock_e5_x60,qqq_e5_x60,hedged_e5_x60,stock_e5_x90,qqq_e5_x90,hedged_e5_x90,stock_e5_x120,qqq_e5_x120,hedged_e5_x120,stock_e5_x180,qqq_e5_x180,hedged_e5_x180,stock_e5_x250,qqq_e5_x250,hedged_e5_x250,stock_e10_x60,qqq_e10_x60,hedged_e10_x60,stock_e10_x90,qqq_e10_x90,hedged_e10_x90,stock_e10_x120,qqq_e10_x120,hedged_e10_x120,stock_e10_x180,qqq_e10_x180,hedged_e10_x180,stock_e10_x250,qqq_e10_x250,hedged_e10_x250,stock_e20_x60,qqq_e20_x60,hedged_e20_x60,stock_e20_x90,qqq_e20_x90,hedged_e20_x90,stock_e20_x120,qqq_e20_x120,hedged_e20_x120,stock_e20_x180,qqq_e20_x180,hedged_e20_x180,stock_e20_x250,qqq_e20_x250,hedged_e20_x250,stock_e30_x60,qqq_e30_x60,hedged_e30_x60,stock_e30_x90,qqq_e30_x90,hedged_e30_x90,stock_e30_x120,qqq_e30_x120,hedged_e30_x120,stock_e30_x180,qqq_e30_x180,hedged_e30_x180,stock_e30_x250,qqq_e30_x250,hedged_e30_x250
CARG,T2,headline,2017-10-12,2017Q4,2017,2015-2019,discovery,251,0.068349064446521,0.09815215804385047,0.029803093597329466,0.11882226807079088,0.11328430562951253,-0.005537962441278355,0.33193126832931563,0.05980982122550671,-0.2721214471038089,0.2534173663119452,0.1717237622870924,-0.08169360402485282,0.5071853825831731,0.16656358357683332,-0.3406217990063398,0.07970244550070427,0.0983744602151213,0.01867201471441704,0.1307120295392432,0.11350967104592602,-0.017202358493317194,0.34608574623411803,0.06002436164476155,-0.2860613845893565,0.2667374743676798,0.17196095777460108,-0.09477651659307873,0.5232022917912389,0.16679973447418828,-0.3564025573170506,0.014984976533514827,0.10846414903000068,0.09347917249648585,0.06293704117326016,0.12373839219719152,0.06080135102393136,0.2654012364674634,0.06976176572013704,-0.19563947074732635,0.19080910768796122,0.182726613564538,-0.008082494123423212,0.4319013991605507,0.17751797916809986,-0.25438341999245084,0.07513224451872746,0.05992563163511622,-0.015206612883611248,0.12592591346692394,0.07453103123320015,-0.05139488223372379,0.3403879890187851,0.02291798631669173,-0.31747000270209336,0.2613755851977637,0.13093621839827874,-0.13043936679948498,0.5167548296791518,0.12595566480307907,-0.3907991648760727,0.06350312995513008,0.04249289471696027,-0.021010235238169805,0.11374739170405834,0.05685807737795079,-0.056889314326107554,0.3258897488595507,0.006093919031141093,-0.3197958298284096,0.24773197878304232,0.11233556097655262,-0.1353964178064897,0.5003489263410703,0.1074369232044452,-0.3929120031366251
ABSI,T2,headline,2021-07-22,2021Q3,2021,2020+,validation,251,-0.5356050503326737,0.003120386078280024,0.5387254364109537,-0.5185670270158569,0.08672755135993038,0.6052945783757873,-0.669287882328002,0.050355842040500365,0.7196437243685023,-0.6662297916031995,-0.034806776388472294,0.6314230152147272,-0.8409785844489671,-0.17242402679345548,0.6685545576555116,-0.6275403022619523,0.007828526633825383,0.6353688288957777,-0.6138752591360928,0.09182810173094724,0.70570336086704,-0.7347582365513213,0.05528568197426753,0.7900439185255889,-0.7323055493551505,-0.03027664678180686,0.7020289025733436,-0.8724597060918868,-0.1685398030688422,0.7039199030230446,-0.5917818839974627,-0.0008683319392783773,0.5909135520581843,-0.5768049128142474,0.08240638530205291,0.6592112981163003,-0.709293398405855,0.04617930118843572,0.7554726995942908,-0.706605238176856,-0.03864468423570078,0.6679605539411553,-0.8602150546494918,-0.17571472573751012,0.6845003289119816,-0.4814634090516625,0.014806436091852282,0.4962698451435148,-0.46243900206030863,0.0993875996378526,0.5618266016981612,-0.6307316989433475,0.06259217087249658,0.693323869815844,-0.6273170796836295,-0.023562566380955885,0.6037545133026736,-0.8224390192729671,-0.1627830162555961,0.659656003017371,-0.45234414229744613,-0.029051177554951235,0.4232929647424949,-0.4322513887483135,0.051874581511271334,0.4841259702595848,-0.6099948361065717,0.016669367038381067,0.6266642031449527,-0.60638846334127,-0.06576195947789143,0.5406265038633785,-0.8124677932241464,-0.19896561985930517,0.6135021733648413
DSP,T2,headline,2021-02-10,2021Q1,2021,2020+,validation,251,-0.422631581624349,0.0001263397334789751,0.42275792135782797,-0.49754387035704495,0.03172644140822922,0.5292703117652742,-0.7191228030020731,0.0989881704178861,0.8181109734199592,-0.7982456140350878,0.13976848832671762,0.9380141023618054,-0.8664912257278174,0.06653440407121103,0.9330256297990285,-0.47344000244140627,0.006473122755054517,0.4799131251964608,-0.541760009765625,0.03827375808322575,0.5800337678488507,-0.7438399963378906,0.10596232876549982,0.8498023251033904,-0.8160000000000001,0.14700143780804664,0.9630014378080467,-0.8782399978637695,0.07330261142538297,0.9515426092891525,-0.38474483427319606,0.06966133336315927,0.45440616763635533,-0.46457284556082,0.10345847033370692,0.5680313158945269,-0.7006917231911978,0.17539665241973612,0.8760883756109339,-0.7850065500254135,0.21901227126341016,1.0040188212888237,-0.8577304188685804,0.1406864987082641,0.9984169175768445,-0.24914445647833572,0.0521385246442696,0.3012829811226053,-0.3465663200279343,0.0853820090259938,0.4319483290539281,-0.6347250841879195,0.15614172558750528,0.7908668097754248,-0.7376226438609922,0.19904284899013103,0.9366654928511232,-0.8263746334566082,0.12200018117798606,0.9483748146345943,-0.2862719711171743,0.07345890954657941,0.3597308806637537,-0.3788766208947123,0.10737603515130845,0.48625265604602075,-0.6527868137722896,0.17956961651040437,0.832356430282694,-0.7505964032145711,0.22334008215481793,0.973936485369389,-0.8349598778403403,0.1447362327176478,0.9796961105579881
FSLY,T2,headline,2019-05-17,2019Q2,2019,2015-2019,validation,251,-0.34226804910246855,0.049217153157037785,0.39148520225950634,0.09402064687197975,0.0607639213624076,-0.03325672550957215,-0.19917525458581664,0.11478411663819132,0.31395937122400797,-0.061855670103092786,0.27217525301715995,0.33403092312025273,0.5179382009604543,0.24327633054354836,-0.27466187041690593,-0.25813954375510995,0.059758598203083046,0.317898141958193,0.23395352030909344,0.07142137635179968,-0.16253214395729376,-0.09674418249795602,0.1259843104859435,0.22272849298389952,0.058139534883721034,0.2849567496580292,0.22681721477430816,0.7120930871298148,0.25576748080356726,-0.4563256063262475,-0.20409186224603426,0.10984379348603168,0.31393565573206594,0.32385226919274235,0.12205776557845449,-0.20179450361428786,-0.03093816421699913,0.1791993956684066,0.21013755988540572,0.1352294890552077,0.34568502291373937,0.21045553385853166,0.8368263319174791,0.3151162415616,-0.5217100903558791,-0.1727178816796895,0.027574661097831132,0.20029254277752062,0.3760373310059988,0.03888325092569134,-0.33715408008030745,0.007261378872533308,0.0917891567107103,0.084527777838177,0.17997921108778914,0.24593374264106882,0.06595453155327968,0.9092323683778625,0.21763092622450464,-0.6916014421533578,-0.22081092602384866,-0.004596393614383021,0.21621453240946564,0.29604306675953396,0.0063581496649944835,-0.2896849170945395,-0.051294541879907674,0.05760769036624369,0.10890223224615136,0.1113825482719022,0.2069263555189731,0.0955438072470709,0.798241456181995,0.17950963671644926,-0.6187318194655458
CRDO,T2,headline,2022-01-27,2022Q1,2022,2020+,validation,251,0.033958903368243254,-0.062002989397998864,-0.09596189276624212,0.21983915374398122,-0.11809807444032605,-0.33793722818430727,0.06791780673648629,-0.1235031385825488,-0.19142094531903509,-0.04915096136596164,-0.2551613128169058,-0.20601035145094415,0.5630027191224491,-0.16002900939497056,-0.7230317285174197,-0.09750390247705376,-0.06664608119637072,0.03085782128068304,0.06474258529359744,-0.12246349517328392,-0.18720608046688136,-0.06786270719728071,-0.1278418042099949,-0.0599790970127142,-0.17004675533507163,-0.258848269556086,-0.08880151422101434,0.3642745856054388,-0.1641868717050492,-0.528461457310488,-0.23831467976036202,-0.07935327911609324,0.15896140064426878,-0.10138248876858558,-0.13441076386093032,-0.03302827509234474,-0.2132982133391479,-0.13971584961542638,0.07358236372372151,-0.299539128555113,-0.26893872028175236,0.030600408273360635,0.15141542161101396,-0.1755660952034197,-0.32698151681443366,-0.24527072717511456,-0.0456450102299194,0.19962571694519515,-0.10958906154838655,-0.10271835236921234,0.006870709179174206,-0.2204827221958523,-0.10821767686156547,0.11226504533428683,-0.3059360472096784,-0.24217187298841303,0.06376417422126535,0.14090018644239644,-0.14538053204290546,-0.2862807184853019,-0.25402968896936384,0.01722379424785281,0.27125348321721665,-0.1199226681433555,-0.04360929434460492,0.07631337379875058,-0.2295293595797291,-0.04947089069593669,0.1800584688837924,-0.31399096155333683,-0.1922494134680558,0.12174154808528104,0.12765954307010818,-0.08908187503390674,-0.21674141810401493
HNST,T2,headline,2021-05-04,2021Q2,2021,2020+,validation,251,-0.3617391171662705,0.11511135682080753,0.476850473987078,-0.5539130335268767,0.14587377066214757,0.6997868041890243,-0.5921739080677861,0.13955918455764338,0.7317330926254295,-0.7169565117877463,0.11777349890798905,0.8347300106957354,-0.8278260852979578,-0.04339818806321616,0.7844278972347416,-0.026525173776789646,0.12786275147952764,0.15438792525631728,-0.3196286285948242,0.15897693617957742,0.47860556477440164,-0.37798407414476354,0.15259014223768297,0.5305742163824465,-0.5683023699059847,0.13055533539136044,0.6988577052973451,-0.7374005266457744,-0.03245936373805702,0.7049411629077174,-0.08249998092651378,0.13867872588738006,0.22117870681389384,-0.35874998569488525,0.1700912892908628,0.5288412749857481,-0.4137499928474426,0.1636432472939786,0.5773932401414212,-0.5931249856948853,0.1413971311313238,0.734522116826209,-0.7524999976158142,-0.023180845809666728,0.7293191518061475,-0.23740258154931015,0.10026435018577962,0.33766693173508977,-0.46701297512302153,0.13061718182744242,0.597630156950464,-0.51272726678229,0.12438667046687968,0.6371139372491696,-0.6618181699282163,0.10289104752478417,0.7647092174530005,-0.7942857123040534,-0.05613473976456118,0.7381509725394922,-0.1682719194076565,0.07593660239010891,0.24420852179776542,-0.4186968583211679,0.10561830801288519,0.5243151663340531,-0.4685552228231722,0.09952555837203314,0.5680807811952053,-0.631161452148296,0.07850522129515514,0.7096666734434511,-0.7756373867572511,-0.07700437532098503,0.6986330114362661
GOGO,T2,headline,2013-06-21,2013Q2,2013,2010-2014,discovery,251,0.10231247635863494,0.12390606715437458,0.021593590795739637,0.249474376436025,0.19474240551636268,-0.05473197091966231,1.1079186376158008,0.22523678936269143,-0.8826818482531094,0.6587245491934202,0.3072589526937204,-0.3514655964996998,0.3282410557114197,0.3493147926259488,0.021073736914529073,0.12598419767831848,0.09962071124469318,-0.026363486433625294,0.27630634093740114,0.16892641841005873,-0.10737992252734241,1.15318535066167,0.19876187978359616,-0.9544234708780739,0.694344998128491,0.2790117086756634,-0.41533328945282766,0.3567645032732465,0.32015880625772275,-0.03660569701552374,0.2099999647874098,0.0787332999233501,-0.1312666648640597,0.37153845566969657,0.14672253787558054,-0.22481591779411603,1.3138461479773884,0.1759912715153653,-1.137854876462023,0.8207692366379957,0.2547167464484763,-0.5660524901895194,0.45800003638634323,0.29508225057464044,-0.1629177858117028,0.21843530039928738,0.04758665306246512,-0.17084864733682226,0.38109993295470024,0.11361281377865473,-0.2674871191760455,1.3299767838289926,0.1420364609537792,-1.1879403228752135,0.8334624598031073,0.21848886749559138,-0.6149735923075159,0.4681642677805229,0.257688884190832,-0.21047538358969087,0.24544730005591409,0.017527702208079532,-0.22791959784783455,0.41171811260077096,0.08165933981797546,-0.3300587727827955,1.3816310095922417,0.10926741244273508,-1.2723635971495066,0.8741092527172734,0.18352613016250907,-0.6905831225547643,0.5007126129279122,0.22160136030965005,-0.2791112526182622
HKD,T2,headline,2022-07-15,2022Q3,2022,2020+,validation,251,0.09424463709123554,-0.07778608979288748,-0.17203072688412302,-0.3496402726657861,-0.02420021047419796,0.32544006219158816,0.07733818650659208,-0.09233796334066358,-0.16967614984725565,-0.7550359665585515,0.1126150419570664,0.8676510085156179,-0.7586330855289456,0.31918653094801686,1.0778196164769624,-0.5526470577015596,-0.11623311654273849,0.43641394115882115,-0.7341176481807934,-0.06488122839765564,0.6692364197831377,-0.5595588123097139,-0.13017832360526704,0.4293804887044469,-0.899852942017948,0.06623020671769875,0.9660831487356467,-0.9013235288507798,0.264189746273612,1.165513275124392,-0.9239975013709083,-0.15396954125315476,0.7700279601177535,-0.954828232545394,-0.10481035425698104,0.8500178782884129,-0.9251717657390645,-0.1673192946205554,0.7578524711185091,-0.982985634121725,0.020702685068128224,1.0036883191898531,-0.9832354777310507,0.21020944663474084,1.1934449243657914,-0.8417849929769257,-0.192200929380257,0.6495840635966686,-0.9059655717379329,-0.14526320372585033,0.7607023680120826,-0.8442294684692571,-0.20494741888509393,0.6392820495841631,-0.9645810589720003,-0.025421990600188127,0.9391590683718122,-0.9651011604044154,0.1555211235477547,1.1206222839521702,-0.815636363173976,-0.13189965513930324,0.6837367080346728,-0.89042424288663,-0.08145808209279504,0.808966160793835,-0.818484843860973,-0.14559765546805192,0.672887188392921,-0.9587272730740634,0.04732914015926415,1.0060564132333276,-0.9593333331021395,0.24177945027349645,1.201112783375636
HRMY,T2,headline,2020-08-19,2020Q3,2020,2020+,validation,251,0.21717452864182607,0.030257930184750315,-0.18691659845707576,-0.006648140551628323,0.1190182857306592,0.12566642628228752,0.09833803883129533,0.19084516551669917,0.09250712668540384,-0.23213295055327898,0.19754473287861085,0.42967768343188983,-0.10858721148576844,0.3120468911054073,0.42063410259117573,0.2923529007855581,-0.012193086661554942,-0.30454598744711303,0.054705900304457655,0.07290996401130379,0.01820406370684613,0.16617651546702672,0.141777270282323,-0.02439924518470371,-0.18470590254839736,0.14820078692080818,0.33290668946920554,-0.05352940278894758,0.25798496831344186,0.31151437110238944,0.0363206850332336,-0.047430144027502785,-0.08375082906073639,-0.15424529906055884,0.03463710983316126,0.1888824088937201,-0.0648584882319293,0.10104778091673405,0.16590626914866335,-0.34622645481662206,0.10724215781016855,0.4534686126267906,-0.2410377559648278,0.21311011686686854,0.45414787283169633,0.2728852272314126,0.06688385163884036,-0.20600137559257226,0.03881808038291967,0.15879965953819908,0.1199815791552794,0.14860953070936245,0.23318000247192283,0.08457047176256038,-0.19698728430578105,0.24011774109249173,0.4371050253982728,-0.06778679378787833,0.3586904790553611,0.42647727284323944,0.34086048254231804,0.021789635820150144,-0.3190708467221679,0.09429356452315285,0.10982041792949793,0.015526853406345076,0.2099481529450289,0.18105691045085548,-0.028891242494173408,-0.15410439651711283,0.18770141013808694,0.3418058066551998,-0.01800427660501025,0.3012624079497699,0.31926668455478013
ATAT,T2,headline,2022-11-11,2022Q4,2022,2020+,validation,251,0.9543070359049031,0.05942480357029778,-0.8948822323346053,0.7438199806820625,0.0934582924463625,-0.6503616882357,0.4771536709052435,0.1384780871535789,-0.3386755837516646,0.5730335050738262,0.31649265849900554,-0.2565408465748207,0.40701150893282545,0.3346231252004708,-0.07238838373235468,0.9870527030752045,0.061730881990300634,-0.9253218210849039,0.7730388023120507,0.09583845247554601,-0.6772003498365047,0.5019043275718686,0.14095624297887488,-0.36094808459299377,0.5993906898244965,0.3193583034221992,-0.28003238640229733,0.43058688871186024,0.3375282351974136,-0.09305865351444664,1.1040325370091852,0.06965542347708364,-1.0343771135321016,0.8774194180511177,0.10401756587118882,-0.7734018521799289,0.5903229782458936,0.14947210630682228,-0.44085087193907135,0.6935484627923043,0.32920572312972585,-0.36434273966257846,0.5148070084956229,0.3475112715481097,-0.1672957369475132,0.5726341622309681,0.058905663536932495,-0.5137284986940356,0.40325487449915887,0.09292247530057618,-0.3103323991985827,0.18866804603957088,0.13792020937862137,-0.05074783666094951,0.2658227100265096,0.31584754990766895,0.050024839881159355,0.13222453020302938,0.33396913230601366,0.20174460210298428,0.4616246612672281,0.14454829823502635,-0.31707636303220177,0.30420156185707414,0.18131633655622448,-0.12288522530084967,0.10476204312328852,0.2299534170223283,0.12519137389903978,0.17647049402907156,0.4222712427026538,0.24580074867358226,0.05230277656489135,0.4418584703562227,0.38955569379133137
SFIX,T2,headline,2017-11-17,2017Q4,2017,2015-2019,discovery,251,0.40202014545427445,0.07941554759552338,-0.32260459785875106,0.3528619283846477,0.014678081155584222,-0.3381838472290635,0.48350169163195433,0.1075924030930111,-0.37590928853894323,1.0154881842645151,0.19019437827706986,-0.8252938059874453,0.8101009070887475,0.10108621580044352,-0.709014691288304,-0.09792028753693927,0.06310636143639492,0.16102664897333419,-0.12954938392556303,-0.0006529688316211368,0.1288964150939419,-0.04549390123619812,0.09085748508046354,0.13635138631666166,0.29679377834113074,0.17221140432036863,-0.12458237402076211,0.1646446815260807,0.08444960155976311,-0.08019507996631758,-0.13394347329759615,0.08733274166399818,0.22127621496159433,-0.16430950967178048,0.02212044503799393,0.18642995470977441,-0.08361065525515787,0.11571626607014673,0.1993269213253046,0.24500828474778102,0.19892410233284963,-0.046084182414931396,0.11813636177546538,0.10916235781640182,-0.008974003959063559,-0.1270440519153898,0.04450346163884067,0.17154751355423048,-0.1576519986894076,-0.018140168003950685,0.13951183068545692,-0.0763102585205101,0.07176897877057242,0.14807923729108252,0.2549266174616045,0.1516993162667717,-0.10322730119483281,0.12704397194270212,0.06547322440211323,-0.06157074754058889,-0.15468938675448163,0.035431159794660605,0.19012054654914223,-0.18432802122910852,-0.02666836258797589,0.15765965864113263,-0.10556226401593471,0.06245985530689424,0.16802211932282896,0.21518478786031014,0.14169593742251774,-0.07348885043779241,0.09135201285690875,0.05621878432251659,-0.03513322853439216
PGEM,T2,headline,2013-05-23,2013Q2,2013,2010-2014,discovery,251,-0.33121016941629944,0.029673850268018276,0.3608840196843177,-0.41358807358753746,0.09211433299434169,0.5057024065818791,-0.379193190692268,0.1313139616842387,0.5105071523765067,-0.44713372061285905,0.20723159586471107,0.6543653164775701,-0.5104033925051482,0.22940654502465452,0.7398099375298027,-0.31818182944125506,0.03192300912442869,0.35010483856568375,-0.4021644938718376,0.09449988316018065,0.49666437703201827,-0.36709958250533625,0.13378513720806162,0.5008847197133979,-0.4363636258548287,0.20986860139308394,0.6462322272479126,-0.500865820668112,0.2320919882046979,0.7329578088728099,-0.2602160956924562,0.029954010849370993,0.2901701065418272,-0.35133866483092957,0.09241148280188094,0.4437501476328105,-0.313292660551445,0.1316217771902024,0.4449144377416474,-0.3884452842710847,0.20756006755080536,0.5960053518218901,-0.458431224182707,0.2297410502199484,0.6881722744026554,-0.2937219489306103,0.06985636998470302,0.36357831891531334,-0.3807174487851215,0.13473356209003673,0.5154510108751582,-0.34439460153604007,0.17546293716740258,0.5198575387034426,-0.41614345725511825,0.2543432199880311,0.6704866772431494,-0.4829596355407316,0.2773835357216754,0.760343171262407,-0.1775456755226411,0.037164148791138274,0.21470982431377938,-0.2788511386572765,0.10005885093405276,0.37890998959132927,-0.23655351557228188,0.13954363489015997,0.37609715046244185,-0.3201044011946079,0.2160135271890964,0.5361179283837043,-0.39791122910444765,0.23834978664054596,0.6362610157449936
PTLO,T2,headline,2021-10-21,2021Q4,2021,2020+,validation,251,-0.28079081333666256,-0.008224390028464423,0.27256642330819814,-0.3585359328580673,-0.07066710070184223,0.28786883215622505,-0.3978092243720731,-0.07184955828076733,0.3259596660913058,-0.511354507977436,-0.23145798959037667,0.2798965183870593,-0.4536467914452128,-0.2724411481131602,0.18120564333205258,-0.2784776444536645,-0.034346697980939145,0.24413094647272537,-0.35647281304927003,-0.09514473449496352,0.2613280785543065,-0.39587241796075145,-0.09629604740698317,0.2995763705537683,-0.5097828935321203,-0.2517005634835886,0.25808233004853165,-0.4518895735667561,-0.29160426947998075,0.16028530408677533,-0.4761626698575817,-0.06829567836136008,0.40786699149622163,-0.5327884702462516,-0.1269562693300038,0.40583220091624783,-0.5613932441480509,-0.12806710612147365,0.43332613802657727,-0.6440941597050978,-0.27800814492701054,0.3660860147780872,-0.6020626385323771,-0.31650897669396116,0.2855536618384159,-0.44426092404035034,-0.07648230123436572,0.3677786228059846,-0.5043352413382782,-0.134627458148863,0.3697077831894152,-0.5346820488326939,-0.13572853433101284,0.39895351450168104,-0.6224194584216491,-0.28435208355387964,0.3380673748677695,-0.5778282134041252,-0.32251461938009807,0.2553135940240271,-0.24040628895493332,-0.0315996255930453,0.20880666336188802,-0.32251689731198374,-0.09257061922014187,0.22994627809184187,-0.36399543484913377,-0.09372520736552303,0.27027022748361074,-0.48391643272403306,-0.24957181529245975,0.2343446174315733,-0.4229683534037294,-0.28958903860266216,0.13337931480106724
VLP,T2,headline,2013-12-11,2013Q4,2013,2010-2014,discovery,251,0.3497065477125201,0.06970679453034667,-0.2799997531821734,0.5417692517220773,0.03103543931632924,-0.5107338124057481,0.5367937961002405,0.09675246803905857,-0.4400413280611819,0.8908026718037525,0.1889483188419303,-0.7018543529618222,0.48463022616473794,0.25364684707935603,-0.2309833790853819,0.3155600372323921,0.055053259528307086,-0.26050677770408504,0.5027637064047701,0.01691164953055102,-0.48585205687421906,0.4979141258835782,0.08172844392220724,-0.41618568196137096,0.8429668564126038,0.17266133637640757,-0.6703055200361963,0.4470702531003954,0.23647358236064453,-0.21059667073975086,0.22004243061756434,0.03253363601502013,-0.18750879460254422,0.39365398242335137,-0.004793858970452924,-0.3984478413938043,0.38915651074657553,0.058639450944134364,-0.33051705980244117,0.7091563284147178,0.1476314228954605,-0.5615249055192573,0.34200421029900063,0.21008162602344882,-0.1319225842755518,0.19540665440959404,0.037737899404883146,-0.1576687550047109,0.36551254507600506,0.00022226322108775953,-0.3652902818549173,0.36110588885199557,0.06397529507108857,-0.297130593780907,0.6746440919919667,0.15341581188861908,-0.5212282801033477,0.3149057139144569,0.21618078181401956,-0.09872493210043731,0.09755112561800439,0.054650567958429264,-0.04290055765957512,0.25373221352351116,0.016523515808505973,-0.2372086977150052,0.24968628448251717,0.0813155709972333,-0.16837071348528387,0.537558370948761,0.17221375628486646,-0.36534461466389456,0.20726803808962901,0.2360016464811081,0.028733608391479093
CAN,T2,headline,2019-11-20,2019Q4,2019,2015-2019,validation,251,-0.36484981273400297,0.17746045762021478,0.5423102703542177,-0.6807564005975368,-0.0922430024896208,0.588513398107916,-0.3359288162196349,0.10453509174550368,0.44046390796513857,-0.7397107926868984,0.3482674879086587,1.0879782805955571,-0.6307007766664425,0.4578005650869037,1.0885013417533462,-0.30787878325491236,0.15265856277942702,0.4605373460343394,-0.6521212259928386,-0.11136389393657886,0.5407573320562598,-0.2763636617949514,0.08126928862138039,0.3576329504163318,-0.7163636467673562,0.319867732964914,1.0362313797322702,-0.5975757656675397,0.42709361770694465,1.0246693833744844,-0.27261145127182795,0.17090038065873014,0.4435118319305581,-0.6343949145954267,-0.09730045960204903,0.5370944549933777,-0.23949046334783541,0.09838130954278257,0.337871772890618,-0.7019108353379224,0.34075578046395627,1.0426666158018787,-0.5770700670603135,0.44967860749624733,1.0267486745565608,0.2279569722666388,0.1263102052174896,-0.10164676704914921,-0.38279573619400076,-0.1316770227511932,0.25111871344280756,0.28387089629079143,0.056552802094233856,-0.22731809419655757,-0.49677422232732005,0.2896971793546874,0.7864714016820075,-0.28602153437580535,0.3944720122047636,0.6804935465805689,-0.028911577038312597,0.09936895283849156,0.12828052987680416,-0.5119047908671738,-0.15244724073214966,0.3594575501350241,0.015306067006648272,0.03128014136444701,0.01597407435779874,-0.6020408386689626,0.2588477232807569,0.8608885619497195,-0.435374172002296,0.3611163502901109,0.7964905222924069
WHD,T2,headline,2018-02-08,2018Q1,2018,2015-2019,discovery,251,0.4328430272168329,0.0666859043419501,-0.3661571228748828,0.5186270595472606,0.13172838123221964,-0.386898678315041,0.6176469076261826,0.13893032674967776,-0.4787165808765048,0.6176469076261826,0.10194267826639991,-0.5157042293597827,0.6073528882573993,0.08681278007981752,-0.5205401081775818,0.24861189823596974,0.004886239174394902,-0.24372565906157484,0.323366048838555,0.0661604059397014,-0.2572056428988536,0.409654189356651,0.07294509852476194,-0.33670909083188905,0.409654189356651,0.0381003716665822,-0.3715538176900688,0.4006837475005738,0.023847041397644597,-0.3768367061029292,0.15992073513794036,-0.009873032398933224,-0.16979376753687359,0.22936496311948118,0.050501169741062224,-0.17886379337841896,0.3095239008365078,0.05718621212045716,-0.25233768871605067,0.3095239008365078,0.02285326735914528,-0.28667063347736255,0.3011906457018152,0.008809282948537112,-0.2923813627532781,0.11014052628220794,-0.038405462785342626,-0.14854598906755057,0.17660442287728118,0.02022893953497107,-0.1563754833423101,0.2533231870200914,0.02672133944268129,-0.2266018475774101,0.2533231870200914,-0.00662223487583169,-0.25994542189592307,0.24534756941052138,-0.02026151461657877,-0.26560908402710015,0.09804642226706606,0.04876662564351597,-0.04927979662355009,0.16378624721567436,0.11271645261135843,-0.05106979460431593,0.23966922103150368,0.1197974124962391,-0.11987180853526458,0.23966922103150368,0.08343112028932498,-0.1562381007421787,0.2317804914749968,0.06855538957714202,-0.16322510189785477
GHG,T2,headline,2018-03-27,2018Q1,2018,2015-2019,discovery,251,0.5579432659401007,0.11978409588334937,-0.4381591700567513,0.15118972861452828,0.14763376643628456,-0.003555962178243721,-0.05602450841786055,0.1556636101635498,0.21168811858141034,0.1481197352488952,0.053741711127405445,-0.09437802412148977,0.023389434357433236,0.1484797670981053,0.12509033274067205,0.573643414507383,0.10232917806312258,-0.4713142364442604,0.16279082485693297,0.1297447348323304,-0.03304609002460257,-0.046511610364560974,0.13764941133951814,0.1841610217040791,0.15968989368182074,0.03731624568358294,-0.1223736479982378,0.03370262516024658,0.1305775482448568,0.09687492308461021,0.6959063869914863,0.0986152988222988,-0.5972910881691875,0.25313293242312196,0.12593848929186846,-0.1271944431312535,0.02756891109995596,0.1338165339956261,0.10624762289567014,0.24979107686867286,0.03382140281116364,-0.21596967405750922,0.11401532780405121,0.12676849685610048,0.012753169052049262,0.6776859686904171,0.10990323980232963,-0.5677827288880875,0.23966956770515568,0.13750716781645855,-0.10216239988869713,0.01652895303562585,0.14546615705443977,0.12893720401881392,0.2363636162587226,0.04444360604402853,-0.19192001021469407,0.1020466098240449,0.13834570345817854,0.03629909363413364,0.5320755842827722,0.04888078905928772,-0.4831947952234845,0.13207567608257165,0.07496705384192937,-0.05710862224064228,-0.07169803006810638,0.08248845806229621,0.1541864881304026,0.12905665608214933,-0.012979875767825222,-0.14203653184997456,0.006397344415404849,0.07575948681626543,0.06936214240086058
